Date,BTC,MSTR,MARA,RIOT,CLSK,TSLA,HUT,COIN,XYZ,3350.T,SMLR,0434.HK,GLXY.TO,HIVE,CANG,EXOD,FUFU,3659.T,FLD,CIFR,CAN,AKER.OL,BITF,BTDR,MSW,BTBT,BLK,MELI,ISP.MI,GLOB,RUM,CORZ,LMFA,ABT.DU,GNS,DMGI.V,ALTBG.PA,LQWD.V,CBIT.V,SATO.V
2023-04-17,29445.044921875,31.30299949645996,11.449999809265137,12.930000305175781,4.389999866485596,187.0399932861328,9.899999618530273,67.72000122070312,64.19000244140625,31.0,25.209999084472656,0.4859735369682312,5.46999979019165,3.8499999046325684,1.1699999570846558,3.200000047683716,10.390000343322754,3140.5986328125,10.239999771118164,2.690000057220459,2.9000000953674316,630.2014770507812,1.2100000381469727,6.900000095367432,,2.0299999713897705,664.1351318359375,1314.739990234375,2.04162859916687,158.3000030517578,9.380000114440918,,4.806000232696533,0.1459999978542328,12.300000190734863,0.3199999928474426,0.2621760070323944,0.8999999761581421,,0.2800000011920929
2023-04-18,30397.552734375,32.98500061035156,11.680000305175781,13.449999809265137,5.03000020980835,184.30999755859375,10.25,67.26000213623047,63.900001525878906,31.0,25.239999771118164,0.4859735369682312,5.539999961853027,3.950000047683716,1.1299999952316284,2.609999895095825,10.380000114440918,3200.22998046875,10.25,2.7799999713897705,2.9100000858306885,616.8402709960938,1.25,6.699999809265137,,2.119999885559082,660.0173950195312,1321.469970703125,2.072150468826294,158.35000610351562,9.359999656677246,,4.547999858856201,0.13600000739097595,14.199999809265137,0.32499998807907104,0.2560350000858307,0.8999999761581421,,0.28999999165534973
2023-04-19,28822.6796875,31.472000122070312,10.65999984741211,12.109999656677246,4.460000038146973,180.58999633789062,9.449999809265137,64.44000244140625,62.869998931884766,31.0,25.100000381469727,0.48106473684310913,5.150000095367432,3.619999885559082,1.1699999570846558,2.609999895095825,10.489999771118164,3239.984619140625,10.239999771118164,2.450000047683716,2.7300000190734863,605.2606201171875,1.1699999570846558,6.409999847412109,,2.049999952316284,661.1680297851562,1308.2900390625,2.0892932415008545,158.07000732421875,9.3100004196167,,4.5,0.0949999988079071,14.399999618530273,0.3199999928474426,0.25508999824523926,0.8999999761581421,,0.28999999165534973
2023-04-20,28245.98828125,29.47100067138672,9.520000457763672,10.899999618530273,3.9000000953674316,162.99000549316406,8.600000381469727,60.5,62.36000061035156,32.0,26.459999084472656,0.48106473684310913,5.03000020980835,3.3399999141693115,1.1399999856948853,2.609999895095825,10.420000076293945,3195.260986328125,10.239999771118164,2.3399999141693115,2.640000104904175,591.4541015625,1.065000057220459,6.150000095367432,,1.7200000286102295,662.2522583007812,1293.77001953125,2.0817670822143555,155.25,8.930000305175781,,4.50600004196167,0.12300000339746475,11.699999809265137,0.3100000023841858,0.25508999824523926,0.8899999856948853,,0.2800000011920929
2023-04-21,27276.91015625,29.101999282836914,8.930000305175781,10.520000457763672,3.869999885559082,165.0800018310547,8.449999809265137,59.040000915527344,63.47999954223633,31.0,26.6200008392334,0.4859735369682312,4.820000171661377,3.2300000190734863,1.1699999570846558,2.609999895095825,10.40999984741211,3150.537109375,10.239999771118164,2.259999990463257,2.619999885559082,592.7901611328125,1.0399999618530273,6.679999828338623,,1.7899999618530273,647.56884765625,1281.9200439453125,2.0775856971740723,154.83999633789062,8.680000305175781,,4.2179999351501465,0.12300000339746475,10.699999809265137,0.3050000071525574,0.25792500376701355,0.8899999856948853,,0.2800000011920929
2023-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-24,27525.33984375,28.533000946044922,8.890000343322754,10.390000343322754,3.740000009536743,162.5500030517578,8.350000381469727,54.75,64.5,32.0,27.739999771118164,0.4712470471858978,4.679999828338623,3.1500000953674316,1.1299999952316284,2.609999895095825,10.40999984741211,3090.905517578125,10.239999771118164,2.0799999237060547,2.5,602.3587036132812,1.0499999523162842,6.920000076293945,,1.690000057220459,641.149658203125,1273.6199951171875,2.096400737762451,154.0,9.199999809265137,,4.289999961853027,0.11999999731779099,10.699999809265137,0.3050000071525574,0.25508999824523926,0.8899999856948853,,0.33000001311302185
2023-04-25,28307.59765625,29.090999603271484,8.989999771118164,10.710000038146973,3.6700000762939453,160.6699981689453,8.5,55.54999923706055,61.0,31.0,24.8799991607666,0.4761559069156647,4.590000152587891,3.140000104904175,1.149999976158142,2.6600000858306885,10.414999961853027,3041.212646484375,10.25,2.200000047683716,2.4000000953674316,586.8668212890625,1.059999942779541,6.920000076293945,,1.649999976158142,627.3792724609375,1229.550048828125,2.0579347610473633,146.27999877929688,8.9399995803833,,4.296000003814697,0.11999999731779099,9.729999542236328,0.30000001192092896,0.25225600600242615,0.8899999856948853,,0.33500000834465027
2023-04-26,28422.701171875,29.945999145507812,9.460000038146973,10.90999984741211,3.819999933242798,153.75,8.699999809265137,53.88999938964844,60.56999969482422,31.0,26.270000457763672,0.4859735369682312,4.869999885559082,3.3299999237060547,1.1200000047683716,2.6600000858306885,10.420000076293945,3016.365966796875,10.25,2.2899999618530273,2.5,582.3104248046875,1.1299999952316284,7.704999923706055,,1.7699999809265137,618.7823486328125,1235.6300048828125,2.0353565216064453,148.52000427246094,8.114999771118164,,4.199999809265137,0.11999999731779099,8.600000381469727,0.30000001192092896,0.24753199517726898,0.8799999952316284,,0.3700000047683716
